1,ID939406,939406,0,36.936,645.111,539.121,0,0,0,12,1,-10921639,253.957,255,0,255,124185,16.291,25.597,0.885,14.640
2,ID939631,939631,0,37.032,645.032,539.117,0,1,1,12,1,-10921639,254.479,255,0,255,124440,11.531,25.494,0.893,20.821
3,ID939554,939554,0,36.882,645.074,539.137,0,2,2,12,1,-10921639,255.000,255,255,255,124695,0.000,25.662,0.881,Infinity
4,ID939482,939482,0,36.821,645.009,539.075,0,3,3,12,1,-10921639,255.000,255,255,255,124695,0.000,25.691,0.876,Infinity
5,ID939703,939703,0,36.828,644.835,538.812,0,4,4,12,1,-10921639,255.000,255,255,255,124695,0.000,25.662,0.881,Infinity
6,ID939848,939848,0,37.065,645.238,539.132,0,5,5,12,1,-10921639,254.479,255,0,255,124440,11.531,25.342,0.899,20.898
7,ID939775,939775,0,37.014,645.025,539.050,0,6,6,12,1,-10921639,254.479,255,0,255,124440,11.531,25.454,0.893,20.821
8,ID939921,939921,0,36.996,644.827,539.094,0,7,7,12,1,-10921639,254.479,255,0,255,124440,11.531,25.560,0.888,20.759
9,ID940064,940064,0,36.884,644.681,539.276,0,8,8,12,1,-10921639,252.914,255,0,255,123675,22.992,25.647,0.880,10.297
10,ID940135,940135,0,37.154,645.080,539.265,0,9,9,12,1,-10921639,253.957,255,0,255,124185,16.291,25.245,0.905,14.815
11,ID939991,939991,0,36.982,644.953,539.022,0,10,10,12,1,-10921639,255.000,255,255,255,124695,0.000,25.530,0.887,Infinity
12,ID940212,940212,0,36.987,644.984,539.280,0,11,11,12,1,-10921639,255.000,255,255,255,124695,0.000,25.610,0.886,Infinity
13,ID940361,940361,0,36.851,644.825,539.185,0,12,12,12,1,-10921639,254.479,255,0,255,124440,11.531,25.604,0.879,20.651
14,ID940509,940509,0,36.984,644.801,539.167,0,13,13,12,1,-10921639,253.957,255,0,255,124185,16.291,25.523,0.889,14.673
15,ID940286,940286,0,37.120,645.068,538.970,0,14,14,12,1,-10921639,255.000,255,255,255,124695,0.000,25.419,0.899,Infinity
16,ID940431,940431,0,36.949,645.161,539.169,0,15,15,12,1,-10921639,253.957,255,0,255,124185,16.291,25.564,0.887,14.651
17,ID940653,940653,0,37.013,644.928,539.147,0,16,16,12,1,-10921639,255.000,255,255,255,124695,0.000,25.589,0.888,Infinity
18,ID940581,940581,0,36.951,645.089,538.808,0,17,17,12,1,-10921639,253.957,255,0,255,124185,16.291,25.638,0.884,14.629
19,ID940808,940808,0,37.054,644.769,539.036,0,18,18,12,1,-10921639,255.000,255,255,255,124695,0.000,25.533,0.892,Infinity
20,ID940732,940732,0,37.004,644.945,538.929,0,19,19,12,1,-10921639,255.000,255,255,255,124695,0.000,25.560,0.888,Infinity
21,ID940887,940887,0,37.032,644.924,539.004,0,20,20,12,1,-10921639,253.957,255,0,255,124185,16.291,25.428,0.894,14.717
22,ID940961,940961,0,36.875,645.033,539.007,0,21,21,12,1,-10921639,255.000,255,255,255,124695,0.000,25.686,0.877,Infinity
23,ID941037,941037,0,37.079,645.104,539.072,0,22,22,12,1,-10921639,255.000,255,255,255,124695,0.000,25.472,0.894,Infinity
24,ID941102,941102,0,37.061,644.945,538.870,0,23,23,12,1,-10921639,254.479,255,0,255,124440,11.531,25.491,0.894,20.836
25,ID941174,941174,0,36.927,645.037,539.094,0,24,24,12,1,-10921639,255.000,255,255,255,124695,0.000,25.647,0.882,Infinity
26,ID941255,941255,0,36.867,644.889,539.109,0,25,25,12,1,-10921639,255.000,255,255,255,124695,0.000,25.730,0.875,Infinity
27,ID941330,941330,0,37.047,644.852,539.098,0,26,26,12,1,-10921639,255.000,255,255,255,124695,0.000,25.475,0.893,Infinity
28,ID941410,941410,0,36.943,644.631,539.045,0,27,27,12,1,-10921639,255.000,255,255,255,124695,0.000,25.631,0.883,Infinity
29,ID941485,941485,0,37.006,645.085,538.956,0,28,28,12,1,-10921639,255.000,255,255,255,124695,0.000,25.575,0.888,Infinity
30,ID941630,941630,0,37.008,644.967,539.099,0,29,29,12,1,-10921639,255.000,255,255,255,124695,0.000,25.501,0.891,Infinity
31,ID941557,941557,0,37.038,644.723,539.049,0,30,30,12,1,-10921639,255.000,255,255,255,124695,0.000,25.552,0.891,Infinity
32,ID941708,941708,0,36.888,645.250,538.891,0,31,31,12,1,-10921639,254.479,255,0,255,124440,11.531,25.640,0.881,20.667
33,ID941782,941782,0,36.780,644.920,538.715,0,32,32,12,1,-10921639,255.000,255,255,255,124695,0.000,25.735,0.870,Infinity
34,ID941853,941853,0,36.877,644.909,538.926,0,33,33,12,1,-10921639,255.000,255,255,255,124695,0.000,25.676,0.877,Infinity
